FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo
210011,SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"900 CATON AVENUE BALTIMORE, MD 21229 (39.272628, -76.670816)"
100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,FL,34667,PASCO,Acute Care Hospitals,Proprietary,TRUE,TRUE,"14000 FIVAY RD HUDSON, FL 34667 (28.360743, -82.690148)"
180093,BAPTIST HEALTH MADISONVILLE,900 HOSPITAL DRIVE,MADISONVILLE,KY,42431,HOPKINS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"900 HOSPITAL DRIVE MADISONVILLE, KY 42431 (37.339177, -87.493845)"
204005,SPRING HARBOR HOSPITAL,123 ANDOVER ROAD,WESTBROOK,ME,4092,CUMBERLAND,Psychiatric,Government - Federal,TRUE,,"123 ANDOVER ROAD WESTBROOK, ME 04092 (43.653231, -70.33834)"
330409,THE BURDETT CARE CENTER,2215 BURDETT AVE,TROY,NY,12180,RENSSELAER,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,TRUE,"2215 BURDETT AVE TROY, NY 12180 (42.733395, -73.671434)"
61326,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,16420 WEST HIGHWAY 24,WOODLAND PARK,CO,80863,TELLER,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"16420 WEST HIGHWAY 24 WOODLAND PARK, CO 80863 (38.973932, -105.074267)"
453300,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,Childrens,Voluntary non-profit - Private,TRUE,,"801 SEVENTH AVENUE FORT WORTH, TX 76104 (32.736488, -97.341975)"
501325,FORKS COMMUNITY HOSPITAL,530 BOGACHIEL WAY,FORKS,WA,98331,CLALLAM,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"530 BOGACHIEL WAY FORKS, WA 98331 (47.946356, -124.393471)"
151312,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,720 SOUTH SIXTH ST,MONTICELLO,IN,47960,WHITE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"720 SOUTH SIXTH ST MONTICELLO, IN 47960 (40.734862, -86.775623)"
54032,BHC ALHAMBRA HOSP,4619 N ROSEMEAD BLVD,ROSEMEAD,CA,91770,LOS ANGELES,Psychiatric,Proprietary,FALSE,,"4619 N ROSEMEAD BLVD ROSEMEAD, CA 91770 (34.088658, -118.073556)"
100084,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,LAKE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"600 E DIXIE AVE LEESBURG, FL 34748 (28.806579, -81.869113)"
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,WI,53097,OZAUKEE,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"13111 N PORT WASHINGTON RD MEQUON, WI 53097 (43.25618, -87.92415)"
461335,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713,BEAVER,Critical Access Hospitals,Government - State,TRUE,TRUE,"1109 NORTH 100 WEST BEAVER, UT 84713 (38.289258, -112.643204)"
440231,TRUSTPOINT HOSPITAL,1009 NORTH THOMPSON LANE,MURFREESBORO,TN,37129,RUTHERFORD,Acute Care Hospitals,Proprietary,FALSE,,"1009 NORTH THOMPSON LANE MURFREESBORO, TN 37129 (35.863421, -86.428977)"
450834,"PHYSICIANS CENTRE,THE",3131 UNIVERSITY DRIVE EAST,BRYAN,TX,77802,BRAZOS,Acute Care Hospitals,Proprietary,TRUE,,"3131 UNIVERSITY DRIVE EAST BRYAN, TX 77802 (30.649585, -96.296515)"
150004,FRANCISCAN HEALTH HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,LAKE,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"5454 HOHMAN AVE HAMMOND, IN 46320 (41.61449, -87.52201)"
34022,SONORA BEHAVIORAL HEALTH HOSPITAL,6050 NORTH CORONA ROAD,TUCSON,AZ,85704,PIMA,Psychiatric,Proprietary,TRUE,,"6050 NORTH CORONA ROAD TUCSON, AZ 85704 (32.3165, -111.007918)"
521350,ASPIRUS LANGLADE HOSPITAL,112 E FIFTH AVE,ANTIGO,WI,54409,LANGLADE,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"112 E FIFTH AVE ANTIGO, WI 54409 (45.140319, -89.140292)"
110076,EMORY DECATUR HOSPITAL,2701 N DECATUR ROAD,DECATUR,GA,30033,DE KALB,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2701 N DECATUR ROAD DECATUR, GA 30033 (33.79216, -84.282679)"
191301,UNION GENERAL HOSPITAL,901 JAMES AVE,FARMERVILLE,LA,71241,UNION,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"901 JAMES AVE FARMERVILLE, LA 71241 (32.786422, -92.393092)"
330047,ST MARY'S HOSPITAL AT AMSTERDAM,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"427 GUY PARK AVENUE AMSTERDAM, NY 12010 (42.953648, -74.216041)"
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,JUAB,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"48 WEST 1500 NORTH NEPHI, UT 84648 (39.730587, -111.837215)"
191323,RICHLAND PARISH HOSPITAL-DELHI,407 CINCINNATI STREET,DELHI,LA,71232,RICHLAND,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"407 CINCINNATI STREET DELHI, LA 71232 (32.452864, -91.494079)"
281334,BOONE COUNTY HEALTH CENTER,"P O BOX 151, 723 WEST FAIRVIEW ST",ALBION,NE,68620,BOONE,Critical Access Hospitals,Government - Local,TRUE,TRUE,"P O BOX 151, 723 WEST FAIRVIEW ST ALBION, NE 68620"
171308,MERCY HOSPITAL COLUMBUS,220 N PENNSYLVANIA AVENUE,COLUMBUS,KS,66725,CHEROKEE,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"220 N PENNSYLVANIA AVENUE COLUMBUS, KS 66725 (37.172064, -94.843805)"
244012,COMM BEHAVIORAL HEALTH HOSP,1610 8TH AVENUE EAST,ALEXANDRIA,MN,56308,DOUGLAS,Psychiatric,Government - State,FALSE,,"1610 8TH AVENUE EAST ALEXANDRIA, MN 56308 (45.883226, -95.353724)"
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1 MT CARMEL WAY PITTSBURG, KS 66762 (37.38153, -94.68385)"
50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1555 SOQUEL DRIVE SANTA CRUZ, CA 95065 (36.988341, -121.983818)"
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,68333,SALINE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"P O BOX 220, 2910 BETTEN DR CRETE, NE 68333"
334001,HUTCHINGS PSYCHIATRIC CTR,620 MADISON STREET,SYRACUSE,NY,13210,ONONDAGA,Psychiatric,Government - State,FALSE,,"620 MADISON STREET SYRACUSE, NY 13210 (43.045384, -76.139777)"
274004,SHODAIR CHILDREN'S HOSPITAL,2755 COLONIAL DR,HELENA,MT,59601,LEWIS AND CLARK,Psychiatric,Voluntary non-profit - Private,FALSE,,"2755 COLONIAL DR HELENA, MT 59601 (46.582784, -111.988347)"
50515,KAISER FOUNDATION HOSPITAL - ZION,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"4647 ZION AVE SAN DIEGO, CA 92120 (32.792973, -117.095859)"
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,Acute Care Hospitals,Proprietary,TRUE,TRUE,"13677 WEST MCDOWELL ROAD GOODYEAR, AZ 85395 (33.464283, -112.354024)"
371305,"JANE PHILLIPS NOWATA HOSPITAL, INC",237 SOUTH LOCUST STREET,NOWATA,OK,74048,NOWATA,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"237 SOUTH LOCUST STREET NOWATA, OK 74048 (36.696514, -95.630503)"
110109,EMANUEL MEDICAL CENTER,117 KITE ROAD,SWAINSBORO,GA,30401,EMANUEL,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"117 KITE ROAD SWAINSBORO, GA 30401 (32.59321, -82.346552)"
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"500 REMINGTON BOULEVARD BOLINGBROOK, IL 60440 (41.679388, -88.083883)"
400022,HOSPITAL DAMAS INC,PONCE BY PASS #2213,PONCE,PR,717,PONCE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"PONCE BY PASS #2213 PONCE, PR 00717"
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,Acute Care Hospitals,Government - Federal,TRUE,TRUE,"US HWY 191, HOSPITAL ROAD CHINLE, AZ 86503"
140187,HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,IL,62269,ST. CLAIR,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"ONE ST ELIZABETH BOULEVARD O FALLON, IL 62269"
171302,OSWEGO COMMUNITY HOSPITAL,800 BARKER DRIVE,OSWEGO,KS,67356,LABETTE,Critical Access Hospitals,Proprietary,TRUE,,"800 BARKER DRIVE OSWEGO, KS 67356 (37.159673, -95.11077)"
150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST. JOSEPH,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"615 N MICHIGAN ST SOUTH BEND, IN 46601 (41.683711, -86.25057)"
241320,RIVERVIEW HOSPITAL,323 SOUTH MINNESOTA,CROOKSTON,MN,56716,POLK,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"323 SOUTH MINNESOTA CROOKSTON, MN 56716 (47.772083, -96.618106)"
210062,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,CLINTON,MD,20735,PRINCE GEORGES,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"7503 SURRATTS ROAD CLINTON, MD 20735 (38.75025, -76.874997)"
190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270,LINCOLN,Acute Care Hospitals,Proprietary,TRUE,TRUE,"401 EAST VAUGHN AVENUE RUSTON, LA 71270 (32.515281, -92.633902)"
51300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"500 FIRST AVENUE PORTOLA, CA 96122 (39.806144, -120.463129)"
170190,MANHATTAN SURGICAL HOSPITAL LLC,1829 COLLEGE AVENUE,MANHATTAN,KS,66502,RILEY,Acute Care Hospitals,Physician,FALSE,TRUE,"1829 COLLEGE AVENUE MANHATTAN, KS 66502 (39.202826, -96.598183)"
460054,CACHE VALLEY  HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,CACHE,Acute Care Hospitals,Proprietary,TRUE,TRUE,"2380 NORTH 400 EAST NORTH LOGAN, UT 84341 (41.775714, -111.823092)"
521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,DODGEVILLE,WI,53533,IOWA,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"800 COMPASSION WAY DODGEVILLE, WI 53533 (42.952635, -90.130254)"
443303,EAST TENNESSEE CHILDRENS HOSPITAL,2018 CLINCH AVE SW,KNOXVILLE,TN,37916,KNOX,Childrens,Voluntary non-profit - Private,TRUE,,"2018 CLINCH AVE SW KNOXVILLE, TN 37916 (35.956529, -83.93792)"
381302,SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,LINCOLN CITY,OR,97367,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3043 NE 28TH STREET LINCOLN CITY, OR 97367 (44.985179, -123.995454)"
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,CARBON,Acute Care Hospitals,Proprietary,TRUE,TRUE,"300 NORTH HOSPITAL DRIVE PRICE, UT 84501 (39.605402, -110.831911)"
340001,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,CABARRUS,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"920 CHURCH ST N CONCORD, NC 28025 (35.434313, -80.603088)"
200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,4736,AROOSTOOK,Acute Care Hospitals,Government - Local,TRUE,TRUE,"163 VAN BUREN RD, SUITE 1 CARIBOU, ME 04736 (46.878237, -68.009639)"
34026,VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,PHOENIX,AZ,85018,MARICOPA,Psychiatric,Voluntary non-profit - Other,TRUE,,"3550 EAST PINCHOT AVENUE PHOENIX, AZ 85018 (33.482291, -112.005315)"
110184,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,DOUGLAS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"8954 HOSPITAL DRIVE DOUGLASVILLE, GA 30134 (33.738973, -84.73305)"
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,MECKLENBURG,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"200 HAWTHORNE LANE BOX 33549 CHARLOTTE, NC 28233 (35.212879, -80.825614)"
171332,KIOWA COUNTY MEMORIAL HOSPITAL,721 WEST KANSAS,GREENSBURG,KS,67054,KIOWA,Critical Access Hospitals,Government - Local,FALSE,TRUE,"721 WEST KANSAS GREENSBURG, KS 67054 (37.606167, -99.301774)"
100040,ASCENSION ST VINCENT'S RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,FL,32204,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1 SHIRCLIFF WAY JACKSONVILLE, FL 32204 (30.307891, -81.689154)"
451358,MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,SEMINOLE,TX,79360,GAINES,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"209 NORTHWEST 8TH STREET SEMINOLE, TX 79360 (32.721319, -102.653729)"
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,NAVARRO,Acute Care Hospitals,Proprietary,TRUE,TRUE,"3201 WEST HIGHWAY 22 CORSICANA, TX 75110 (32.085083, -96.503582)"
291314,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,LYON,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"213 S WHITACRE/PO BOX 940 YERINGTON, NV 89447"
230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,MI,48503,GENESEE,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,,"ONE HURLEY PLAZA FLINT, MI 48503"
451364,OTTO KAISER MEMORIAL HOSPITAL,3349 S HIGHWAY 181,KENEDY,TX,78119,KARNES,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"3349 S HIGHWAY 181 KENEDY, TX 78119 (28.80425, -97.856642)"
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"407 3RD ST SE MINOT, ND 58701 (48.232479, -101.288452)"
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"2425 GEARY BLVD SAN FRANCISCO, CA 94115 (37.782778, -122.443222)"
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,Acute Care Hospitals,Physician,FALSE,TRUE,"651 NORTH BOLTON AVE ALEXANDRIA, LA 71301 (31.315236, -92.467478)"
241376,GLACIAL RIDGE HOSPITAL,10 4TH AVENUE SOUTHEAST,GLENWOOD,MN,56334,POPE,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"10 4TH AVENUE SOUTHEAST GLENWOOD, MN 56334 (45.646757, -95.38987)"
120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HAWAII,Acute Care Hospitals,Government - State,TRUE,TRUE,"1190 WAIANUENUE AVENUE HILO, HI 96720 (19.717467, -155.113513)"
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,Acute Care Hospitals,Government - Federal,TRUE,TRUE,"PO BOX 160 BELCOURT, ND 58316"
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,Acute Care Hospitals,Proprietary,TRUE,TRUE,"3800 JANES RD ARCATA, CA 95521 (40.903309, -124.090847)"
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,Acute Care Hospitals,Government - Local,TRUE,TRUE,"79-01 BROADWAY ELMHURST, NY 11373 (40.74434, -73.88598)"
444005,BEHAVIORAL HEALTHCARE CENTER AT MARTIN,"458 HANNINGS LANE, P O BOX 1006",MARTIN,TN,38237,WEAKLEY,Psychiatric,Voluntary non-profit - Private,TRUE,,"458 HANNINGS LANE, P O BOX 1006 MARTIN, TN 38237 (36.337537, -88.871534)"
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"601 DUBOCE AVENUE SAN FRANCISCO, CA 94117 (37.769114, -122.434696)"
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONANCOCK,VA,23417,ACCOMACK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"20480 MARKET STREET ONANCOCK, VA 23417 (37.699712, -75.720937)"
140275,GENESIS HEALTH SYSTEM,801 ILLINI DR,SILVIS,IL,61282,ROCK ISLAND,Acute Care Hospitals,Government - Local,TRUE,TRUE,"801 ILLINI DR SILVIS, IL 61282 (41.493068, -90.419997)"
230015,THREE RIVERS HEALTH,701 S HEALTH PARKWAY,THREE RIVERS,MI,49093,ST. JOSEPH,Acute Care Hospitals,Government - Hospital District or Authority,FALSE,TRUE,"701 S HEALTH PARKWAY THREE RIVERS, MI 49093 (41.934946, -85.647048)"
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"10030 GILEAD ROAD HUNTERSVILLE, NC 28078 (35.407899, -80.860744)"
330003,ALBANY MEMORIAL HOSPITAL,600 NORTHERN BOULEVARD,ALBANY,NY,12204,ALBANY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"600 NORTHERN BOULEVARD ALBANY, NY 12204 (42.674685, -73.748861)"
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,18600 NORTH HARDY OAK BLVD,SAN ANTONIO,TX,78258,BEXAR,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"18600 NORTH HARDY OAK BLVD SAN ANTONIO, TX 78258 (29.613207, -98.478493)"
60027,FOOTHILLS HOSPITAL,4747 ARAPAHOE AVENUE,BOULDER,CO,80303,BOULDER,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"4747 ARAPAHOE AVENUE BOULDER, CO 80303 (40.014808, -105.236337)"
394040,MEADOWS PSYCHIATRIC CENTER,132 MEADOWS DRIVE,CENTRE HALL,PA,16828,CENTRE,Psychiatric,Proprietary,TRUE,,"132 MEADOWS DRIVE CENTRE HALL, PA 16828 (41.088328, -78.058191)"
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1910 MALVERN AVENUE HOT SPRINGS, AR 71901 (34.486239, -93.033554)"
53300,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDRENS PLACE,MADERA,CA,93636,MADERA,Childrens,Voluntary non-profit - Private,TRUE,,"9300 VALLEY CHILDRENS PLACE MADERA, CA 93636 (36.884502, -119.800266)"
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 EAST THIRD STREET,DULUTH,MN,55805,ST. LOUIS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"407 EAST THIRD STREET DULUTH, MN 55805 (46.792843, -92.096395)"
331320,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,SCHOHARIE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"178 GRANDVIEW DRIVE COBLESKILL, NY 12043 (42.686224, -74.482987)"
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,ST. FRANCOIS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1101 W LIBERTY FARMINGTON, MO 63640 (37.780624, -90.438195)"
10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,GROVE HILL,AL,36451,CLARKE,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"295 JACKSON HWY S GROVE HILL, AL 36451 (31.694213, -87.777231)"
511301,WEBSTER COUNTY MEMORIAL HOSPITAL,324 MILLER MOUNTAIN DRIVE,WEBSTER SPRINGS,WV,26288,WEBSTER,Critical Access Hospitals,Government - Local,TRUE,,"324 MILLER MOUNTAIN DRIVE WEBSTER SPRINGS, WV 26288 (38.481868, -80.409811)"
154050,NORTHEASTERN CENTER,1850 WESLEY RD,AUBURN,IN,46706,DE KALB,Psychiatric,Voluntary non-profit - Private,FALSE,,"1850 WESLEY RD AUBURN, IN 46706 (41.371893, -85.029535)"
230080,MCLAREN CENTRAL MICHIGAN,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,ISABELLA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1221 SOUTH DRIVE MOUNT PLEASANT, MI 48858 (43.598528, -84.761389)"
324014,CENTRAL DESERT BEHAVIORAL HEALTH CENTER,1525 N RENAISSANCE BLVD NE,ALBUQUERQUE,NM,87107,BERNALILLO,Psychiatric,Proprietary,FALSE,,"1525 N RENAISSANCE BLVD NE ALBUQUERQUE, NM 87107 (35.137554, -106.607594)"
40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"603 NORTH PROGRESS AVENUE SILOAM SPRINGS, AR 72761 (36.190377, -94.509658)"
50397,COALINGA REGIONAL MEDICAL CENTER,1191 PHELPS AVENUE,COALINGA,CA,93210,FRESNO,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"1191 PHELPS AVENUE COALINGA, CA 93210 (36.151517, -120.342089)"
461302,MOAB REGIONAL HOSPITAL,450 WEST WILLIAMS WAY,MOAB,UT,84532,GRAND,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"450 WEST WILLIAMS WAY MOAB, UT 84532 (38.5743, -109.560003)"
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862,VALLEY,Critical Access Hospitals,Government - Local,TRUE,TRUE,"2707 L STREET ORD, NE 68862 (41.603213, -98.942676)"
390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"130 SOUTH BRYN MAWR AVE BRYN MAWR, PA 19010 (40.018515, -75.320482)"
40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1701 S SHACKLEFORD ROAD LITTLE ROCK, AR 72211 (34.739159, -92.394421)"
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,CASS,Acute Care Hospitals,Government - Local,TRUE,TRUE,"1101 MICHIGAN AVE LOGANSPORT, IN 46947 (40.762465, -86.361246)"
104080,CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,STUART,FL,34997,MARTIN,Psychiatric,Voluntary non-profit - Other,FALSE,,"5995 SE COMMUNITY DRIVE STUART, FL 34997 (27.132067, -80.221617)"
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"101 COLE AVENUE BISBEE, AZ 85603 (31.417254, -109.8826)"
381305,BLUE MOUNTAIN HOSPITAL,170 FORD ROAD,JOHN DAY,OR,97845,GRANT,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"170 FORD ROAD JOHN DAY, OR 97845 (44.417651, -118.95922)"
370099,HILLCREST HOSPITAL CUSHING,1027 EAST CHERRY STREET,CUSHING,OK,74023,PAYNE,Acute Care Hospitals,Proprietary,TRUE,,"1027 EAST CHERRY STREET CUSHING, OK 74023 (35.978942, -96.757473)"
51308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,Critical Access Hospitals,Government - Local,TRUE,,"741 NORTH MAIN STREET CEDARVILLE, CA 96104 (41.531931, -120.171899)"
381315,"SAINT ALPHONSUS MEDICAL CENTER - BAKER CITY, INC",3325 POCAHONTAS ROAD,BAKER CITY,OR,97814,BAKER,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"3325 POCAHONTAS ROAD BAKER CITY, OR 97814 (44.79612, -117.846285)"
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POLK,Acute Care Hospitals,Proprietary,TRUE,TRUE,"2200 OSPREY BLVD BARTOW, FL 33831 (27.919146, -81.846254)"
370093,O U MEDICINE,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"700 NE 13TH STREET OKLAHOMA CITY, OK 73104 (35.482317, -97.501002)"
