HUC_12,AvgWindEnergy,kWhkm2day
010500020905,1.902868125,1902868.125
010500020906,1.83171125,1831711.25
010500020907,4.03418175,4034181.75
010500020908,5.097118,5097118.0
010500021001,1.488098,1488098.0
010500021002,1.6226075,1622607.5
010500021003,1.480005375,1480005.375
010500021004,1.28293725,1282937.25
010500021005,1.37278375,1372783.75
010500021006,2.90785375,2907853.75
010500021007,3.9539485,3953948.5
010500021008,5.962859,5962859.0
010500021101,2.26983575,2269835.75
010500021102,1.395553875,1395553.875
010500021103,2.008422375,2008422.375
010500021104,4.92,4920000.0
010500021105,4.14752675,4147526.75
010500021106,2.5141885,2514188.5
010500021107,3.7326315,3732631.5
010500021108,4.3127055,4312705.5
010500021109,2.88874275,2888742.75
010500021110,5.8998305,5899830.5
010500021111,7.1380425,7138042.5
010500021201,1.3128185,1312818.5
010500021202,1.375916375,1375916.375
010500021203,1.460446125,1460446.125
010500021204,1.40352425,1403524.25
010500021205,1.35905925,1359059.25
010500021206,1.693822125,1693822.125
010500021207,1.497969,1497969.0
010500021208,1.36749,1367490.0
010500021209,1.315756625,1315756.625
010500021210,1.649523,1649523.0
010500021211,1.313476125,1313476.125
010500021212,1.6028715,1602871.5
010500021213,1.822630625,1822630.625
010500021214,1.750206375,1750206.375
010500021215,1.997886,1997886.0
010500021301,1.972642,1972642.0
010500021302,1.266071625,1266071.625
010500021303,1.3251115,1325111.5
010500021304,2.78324725,2783247.25
010500021401,1.823105625,1823105.625
010500021402,1.4419145,1441914.5
010500021403,2.95482675,2954826.75
010500021404,1.646785,1646785.0
010500021405,2.003101125,2003101.125
010500021406,1.850647875,1850647.875
010500021407,3.230572,3230572.0
010500021408,2.7485635,2748563.5
010500021409,3.7596875,3759687.5
010500021410,5.20219,5202190.0
010500021501,3.44335,3443350.0
010500021502,3.3825405,3382540.5
010500021503,3.2829925,3282992.5
010500021504,1.25500775,1255007.75
010500021505,1.61771425,1617714.25
010500021506,1.87045975,1870459.75
010500021507,2.42933525,2429335.25
010500021508,3.77427,3774270.0
010500021509,6.5814005,6581400.5
010500021601,2.36535425,2365354.25
010500021602,1.985070375,1985070.375
010500021701,3.14002525,3140025.25
010500021702,4.08192075,4081920.75
010500021703,6.5193885,6519388.5
010500021801,1.2649175,1264917.5
010500021802,1.340366,1340366.0
010500021803,1.31280025,1312800.25
010500021901,1.2069495,1206949.5
010500021902,1.285550875,1285550.875
010500021903,1.44196075,1441960.75
010500021904,1.753508,1753508.0
010500021905,1.657165875,1657165.875
010500021906,2.8728215,2872821.5
010500021907,2.241717,2241717.0
010500021908,3.74121925,3741219.25
010500021909,5.7903985,5790398.5
010500030101,1.570377375,1570377.375
010500030102,1.375923,1375923.0
010500030103,1.540745,1540745.0
010500030104,1.801576125,1801576.125
010500030105,1.627354,1627354.0
010500030106,1.351260875,1351260.875
010500030107,3.0134865,3013486.5
010500030201,1.368706625,1368706.625
010500030202,2.34685875,2346858.75
010500030203,1.602396375,1602396.375
010500030204,2.29734925,2297349.25
010500030205,3.73549275,3735492.75
010500030206,6.3189635,6318963.5
010500030301,1.545002375,1545002.375
010500030302,1.38675925,1386759.25
010500030303,2.8164445,2816444.5
010500030304,1.90873675,1908736.75
010500030305,2.78897325,2788973.25
010500030306,5.641791,5641791.0
010500030307,6.164753,6164753.0
010500030401,1.59213675,1592136.75
010500030402,1.272351375,1272351.375
010500030403,1.240686625,1240686.625
010500030404,1.21871225,1218712.25
010500030405,1.219667625,1219667.625
010500030406,1.259913875,1259913.875
010500030501,1.20219475,1202194.75
010500030502,1.350982125,1350982.125
010500030503,2.64107675,2641076.75
010500030504,6.4946645,6494664.5
010500030601,1.2736855,1273685.5
010500030602,1.26324125,1263241.25
010500030603,2.15784175,2157841.75
010500030604,3.432571,3432571.0
010500030605,5.7085225,5708522.5
010500030606,6.3981395,6398139.5
010500040203,2.27185875,2271858.75
010500040204,1.774204875,1774204.875
010500040401,2.036237,2036237.0
010500040402,1.879406375,1879406.375
010500040403,1.23369975,1233699.75
010500040404,1.260604875,1260604.875
010500040501,1.4246745,1424674.5
010500040502,1.655531375,1655531.375
010500040601,1.456624375,1456624.375
010500040602,1.551131125,1551131.125
010500040603,2.359865,2359865.0
010500040604,1.256417125,1256417.125
010500040605,1.23750325,1237503.25
010500040606,3.1942425,3194242.5
010500040701,5.305263,5305263.0
010500040702,5.037872,5037872.0
010500040901,3.10488075,3104880.75
010500040902,2.97500375,2975003.75
010500040903,5.04,5040000.0
010500040904,6.6324965,6632496.5
010600010101,1.394697125,1394697.125
010600010102,1.2657055,1265705.5
010600010103,1.224632,1224632.0
010600010104,1.2018405,1201840.5
010600010105,1.2,1200000.0
010600010106,1.20879575,1208795.75
010600010107,1.24671175,1246711.75
010600010108,1.20125375,1201253.75
010600010109,1.244358125,1244358.125
010600010110,1.72027,1720270.0
010600010201,1.20235025,1202350.25
010600010202,1.205062375,1205062.375
010600010203,1.203226125,1203226.125
010600010204,1.216912875,1216912.875
010600010205,1.230710125,1230710.125
010600010206,1.218076375,1218076.375
010600010301,1.234939625,1234939.625
010600010302,1.203380875,1203380.875
010600010303,1.214638,1214638.0
010600010304,1.203911125,1203911.125
010600010305,1.238731375,1238731.375
010600010306,1.3345355,1334535.5
010600010401,1.215731125,1215731.125
010600010402,2.2060355,2206035.5
010600010501,2.15858725,2158587.25
010600010502,1.48891825,1488918.25
010600010503,1.38040525,1380405.25
010600010504,1.3307485,1330748.5
010600010505,1.4893,1489300.0
010600010506,4.08132775,4081327.75
010600010507,4.7506675,4750667.5
010600010601,2.27403475,2274034.75
010600010602,2.073754,2073754.0
010600010603,1.40097625,1400976.25
010600010606,2.92150175,2921501.75
010600010607,4.8807575,4880757.5
010600020101,4.992085,4992085.0
010600020102,3.06832025,3068320.25
010600020103,4.597178,4597178.0
010600020104,2.4223175,2422317.5
010600020105,4.00719625,4007196.25
010600020106,1.85975125,1859751.25
010600020201,2.4804125,2480412.5
010600020202,1.713859875,1713859.875
010600020203,1.212859875,1212859.875
010600020204,1.691622625,1691622.625
010600020301,1.99449375,1994493.75
010600020302,1.46346,1463460.0
010600020303,1.25760675,1257606.75
010600020304,1.278232125,1278232.125
010600020401,1.49887625,1498876.25
010600020402,1.379058625,1379058.625
010600020403,1.274263,1274263.0
010600020404,1.2,1200000.0
010600020405,1.36808025,1368080.25
010600020406,1.217860625,1217860.625
010600020501,1.235816,1235816.0
010600020502,1.242215875,1242215.875
010600020503,1.250733625,1250733.625
010600020504,1.387290625,1387290.625
010600020601,1.45948275,1459482.75
010600020602,2.32825675,2328256.75
010600020603,1.564696,1564696.0
010600020604,1.3730095,1373009.5
010600020605,1.54772625,1547726.25
010600020701,1.664824625,1664824.625
010600020702,1.400637875,1400637.875
010600020703,1.313427625,1313427.625
010600020801,1.231027875,1231027.875
010600020802,1.868634375,1868634.375
010600020803,1.272214875,1272214.875
010600020804,1.251804875,1251804.875
010600020901,1.36253575,1362535.75
010600020902,1.2841105,1284110.5
010600020903,1.271377125,1271377.125
010600020904,1.27951575,1279515.75
010600021001,1.252148875,1252148.875
010600021002,1.29029075,1290290.75
010600021003,1.30703775,1307037.75
010600021004,1.244686875,1244686.875
010600021005,1.285607875,1285607.875
010600021006,1.20411625,1204116.25
010600021007,1.20061475,1200614.75
010600021101,1.237802125,1237802.125
010600021102,1.2,1200000.0
010600021103,1.2,1200000.0
010600021104,1.2,1200000.0
010600021105,1.2339815,1233981.5
010600021106,2.7574575,2757457.5
010600030101,1.2,1200000.0
010600030102,1.29045975,1290459.75
010600030103,3.038532,3038532.0
010600030104,4.18274,4182740.0
010600030201,1.312578,1312578.0
010600030202,1.27522775,1275227.75
010600030203,1.211964625,1211964.625
010600030204,1.23062225,1230622.25
010600030205,1.237221125,1237221.125
010600030206,3.0,3000000.0
010600030207,4.07082375,4070823.75
010600030301,1.585335625,1585335.625
010600030302,3.91611425,3916114.25
010600030303,4.8978335,4897833.5
010600030401,1.219749875,1219749.875
010600030402,1.21918575,1219185.75
010600030501,1.556835625,1556835.625
010600030502,1.42459925,1424599.25
010600030503,1.28546875,1285468.75
010600030504,1.291244625,1291244.625
010600030505,1.23665225,1236652.25
010600030506,1.21827225,1218272.25
010600030507,1.2,1200000.0
010600030601,1.451457375,1451457.375
010600030602,1.22242675,1222426.75
010600030603,1.21913525,1219135.25
010600030604,1.367128,1367128.0
010600030605,1.25882475,1258824.75
010600030606,1.28849725,1288497.25
010600030607,1.2,1200000.0
010600030608,1.2,1200000.0
010600030701,1.299162,1299162.0
010600030702,1.228850125,1228850.125
010600030703,1.23819275,1238192.75
010600030704,1.207800375,1207800.375
010600030705,1.230657375,1230657.375
010600030706,1.2,1200000.0
010600030707,1.2,1200000.0
010600030708,1.2,1200000.0
010600030709,1.2,1200000.0
010600030801,1.204243125,1204243.125
010600030802,1.203916125,1203916.125
010600030803,1.2,1200000.0
010600030804,1.2,1200000.0
010600030805,1.20427475,1204274.75
010600030806,1.2,1200000.0
010600030901,1.2030565,1203056.5
010600030902,1.2,1200000.0
010600030903,1.222238,1222238.0
010600030904,1.38332275,1383322.75
010600031001,1.72132075,1721320.75
010600031002,2.18212825,2182128.25
010600031003,1.506253375,1506253.375
010600031004,5.0931375,5093137.5
010600031005,2.27465925,2274659.25
010600031101,1.2068715,1206871.5
010600031102,1.4630215,1463021.5
010600031103,1.276737,1276737.0
010600031104,2.2011195,2201119.5
010600031105,5.000964,5000964.0
010600031106,5.0656735,5065673.5
010700010101,4.09168875,4091688.75
010700010102,3.32556175,3325561.75
010700010103,3.79632825,3796328.25
010700010104,2.66768875,2667688.75
010700010201,2.778113,2778113.0
010700010202,2.174527,2174527.0
010700010203,1.57722875,1577228.75
010700010204,2.26177525,2261775.25
010700010205,1.908427375,1908427.375
010700010206,1.496489875,1496489.875
010700010301,2.84645475,2846454.75
010700010302,2.0509465,2050946.5
010700010303,1.588681625,1588681.625
010700010304,1.927487625,1927487.625
010700010305,2.0316655,2031665.5
010700010306,1.895682125,1895682.125
010700010307,1.58458575,1584585.75
010700010401,2.66168225,2661682.25
010700010402,2.311411,2311411.0
010700010403,1.4322355,1432235.5
010700010404,1.419722,1419722.0
010700010501,1.432599,1432599.0
010700010502,1.57894125,1578941.25
010700010601,1.989028375,1989028.375
010700010602,1.856538875,1856538.875
010700010603,1.5368515,1536851.5
010700010701,1.869557875,1869557.875
010700010702,1.55039175,1550391.75
010700010801,1.29018225,1290182.25
010700010802,1.272974625,1272974.625
010700010803,1.325361125,1325361.125
010700010804,1.245397625,1245397.625
010700020101,1.815569625,1815569.625
010700020102,1.64751475,1647514.75
010700020103,1.54175125,1541751.25
010700020104,1.4331155,1433115.5
010700020105,1.288136125,1288136.125
010700020106,2.23972275,2239722.75
010700020107,1.611940125,1611940.125
010700020108,1.235002375,1235002.375
010700020109,1.2058685,1205868.5
010700020110,1.339021,1339021.0
010700020201,1.217477375,1217477.375
010700020202,1.2922415,1292241.5
010700030101,1.362601375,1362601.375
010700030102,1.702916125,1702916.125
010700030103,1.848412375,1848412.375
010700030104,1.704760125,1704760.125
010700030105,1.44546925,1445469.25
010700030106,1.448223875,1448223.875
010700030107,1.48782525,1487825.25
010700030108,1.392762375,1392762.375
010700030201,2.52834475,2528344.75
010700030202,1.69637775,1696377.75
010700030203,1.730445,1730445.0
010700030204,1.868875375,1868875.375
010700030301,1.39985025,1399850.25
010700030302,1.352783,1352783.0
010700030303,1.34760825,1347608.25
010700030401,1.761565375,1761565.375
010700030402,1.49303025,1493030.25
010700030403,1.46947575,1469475.75
010700030404,1.33384375,1333843.75
010700030501,1.701057375,1701057.375
010700030502,1.673370125,1673370.125
010700030503,1.53517225,1535172.25
010700030504,1.2,1200000.0
010700030601,1.2,1200000.0
010700030602,1.2,1200000.0
010700030603,1.2,1200000.0
010700040101,2.054305375,2054305.375
010700040102,1.75715775,1757157.75
010700040103,1.56425425,1564254.25
010700040201,1.830127,1830127.0
010700040202,1.706364875,1706364.875
010700040203,1.49471875,1494718.75
010700040204,1.238417375,1238417.375
010700040205,1.24613975,1246139.75
010700040301,1.665199,1665199.0
010700040302,1.20218875,1202188.75
010700040401,1.231539375,1231539.375
010700040402,1.200796625,1200796.625
010700050101,1.403462625,1403462.625
010700050102,1.396548625,1396548.625
010700050103,1.273221875,1273221.875
010700050104,1.247143375,1247143.375
010700050201,1.46388,1463880.0
010700050202,1.331982,1331982.0
010700050203,1.202943625,1202943.625
010700050204,1.233471,1233471.0
010700050205,1.20428275,1204282.75
010700050206,1.200814,1200814.0
010700060101,1.20087575,1200875.75
010700060102,1.233887375,1233887.375
010700060201,1.3063885,1306388.5
010700060202,1.215092625,1215092.625
010700060301,1.2,1200000.0
010700060302,1.204582625,1204582.625
010700060401,1.498331875,1498331.875
010700060402,1.510376,1510376.0
010700060501,1.283846875,1283846.875
010700060502,1.3435295,1343529.5
010700060503,1.26248775,1262487.75
010700060601,1.463113375,1463113.375
010700060602,1.267130375,1267130.375
010700060603,1.2,1200000.0
010700060604,1.592634875,1592634.875
010700060605,1.33362975,1333629.75
010700060606,1.28900975,1289009.75
010700060607,1.225683375,1225683.375
010700060701,1.20699175,1206991.75
010700060702,1.2,1200000.0
010700060703,1.2,1200000.0
010700060801,1.202520125,1202520.125
010700060802,1.2,1200000.0
010700060803,1.2,1200000.0
010700060804,1.2,1200000.0
010700060901,2.18590575,2185905.75
010700060902,1.955190625,1955190.625
010700060903,1.77051775,1770517.75
010700060904,1.281846875,1281846.875
010700060905,1.216081875,1216081.875
010700060906,1.20491675,1204916.75
010700061001,1.201599875,1201599.875
010700061002,1.2,1200000.0
010700061101,1.20130825,1201308.25
010700061102,1.20742225,1207422.25
010700061201,1.204826,1204826.0
010700061202,1.217540125,1217540.125
010700061203,1.2058275,1205827.5
010700061204,1.200201375,1200201.375
010700061205,1.21319725,1213197.25
010700061206,1.204419375,1204419.375
010700061207,1.2034075,1203407.5
010700061301,1.257788875,1257788.875
010700061302,1.204858875,1204858.875
010700061303,1.23055975,1230559.75
010700061401,1.216811625,1216811.625
010700061402,1.27978825,1279788.25
010700061403,1.25071175,1250711.75
010700061404,1.638611125,1638611.125
010801010101,2.6118605,2611860.5
010801010102,2.18546325,2185463.25
010801010103,1.99396425,1993964.25
010801010104,2.33492725,2334927.25
010801010201,2.814898,2814898.0
010801010202,1.725305,1725305.0
010801010203,1.476171875,1476171.875
010801010301,1.75262525,1752625.25
010801010303,2.578093,2578093.0
010801010304,1.8034435,1803443.5
010801010305,1.601773375,1601773.375
010801010401,2.7151615,2715161.5
010801010402,1.432005375,1432005.375
010801010403,2.164737,2164737.0
010801010404,1.437030875,1437030.875
010801010405,2.23541225,2235412.25
010801010501,1.64635775,1646357.75
010801010502,1.6861415,1686141.5
010801010503,1.39699325,1396993.25
010801010601,1.5851905,1585190.5
010801010602,1.638577375,1638577.375
010801010603,1.575317375,1575317.375
010801010701,2.50475425,2504754.25
010801010702,1.575123625,1575123.625
010801010703,1.22918,1229180.0
010801010704,2.11645725,2116457.25
010801010705,2.67786125,2677861.25
010801010706,2.5131625,2513162.5
010801010707,1.826946125,1826946.125
010801010801,5.3066815,5306681.5
010801010802,2.259475,2259475.0
010801010803,2.08716925,2087169.25
010801010804,2.90509475,2905094.75
010801010805,2.434534,2434534.0
010801010806,1.730840625,1730840.625
010801010901,1.27149725,1271497.25
010801010902,1.252242,1252242.0
010801010903,1.2378935,1237893.5
010801020101,1.423021875,1423021.875
010801020102,1.729162375,1729162.375
010801020103,1.297235,1297235.0
010801020104,1.240440125,1240440.125
010801020201,1.346985125,1346985.125
010801020202,1.685407,1685407.0
